,Country,Year,CIWB (log base 10),GDP per capita (log base 10)
636,Cambodia,1997,1.8097539,2.4415981
637,Cambodia,1997,1.8097539,2.4415981
638,Cambodia,1997,1.8097539,2.4415981
639,Cambodia,1997,1.8097539,2.4415981
640,Cambodia,1998,1.8042507,2.4519345
641,Cambodia,1998,1.8042507,2.4519345
642,Cambodia,1998,1.8042507,2.4519345
643,Cambodia,1998,1.8042507,2.4519345
644,Cambodia,1999,1.7977085,2.4906954
645,Cambodia,1999,1.7977085,2.4906954
646,Cambodia,1999,1.7977085,2.4906954
647,Cambodia,1999,1.7977085,2.4906954
648,Cambodia,2000,1.7911324,2.5177666
649,Cambodia,2000,1.7911324,2.5177666
650,Cambodia,2000,1.7911324,2.5177666
651,Cambodia,2000,1.7911324,2.5177666
652,Cambodia,2001,1.7846497,2.5425624
653,Cambodia,2001,1.7846497,2.5425624
654,Cambodia,2001,1.7846497,2.5425624
655,Cambodia,2001,1.7846497,2.5425624
656,Cambodia,2002,1.7768553,2.5625111
657,Cambodia,2002,1.7768553,2.5625111
658,Cambodia,2002,1.7768553,2.5625111
659,Cambodia,2002,1.7768553,2.5625111
660,Cambodia,2003,1.772092,2.5903421
661,Cambodia,2003,1.772092,2.5903421
662,Cambodia,2003,1.772092,2.5903421
663,Cambodia,2003,1.772092,2.5903421
664,Cambodia,2004,1.7655338,2.6259169
665,Cambodia,2004,1.7655338,2.6259169
666,Cambodia,2004,1.7655338,2.6259169
667,Cambodia,2004,1.7655338,2.6259169
668,Cambodia,2005,1.7599192,2.6731707
669,Cambodia,2005,1.7599192,2.6731707
670,Cambodia,2005,1.7599192,2.6731707
671,Cambodia,2005,1.7599192,2.6731707
672,Cambodia,2006,1.7543478,2.7111861
673,Cambodia,2006,1.7543478,2.7111861
674,Cambodia,2006,1.7543478,2.7111861
675,Cambodia,2006,1.7543478,2.7111861
676,Cambodia,2007,1.7492864,2.7473014
677,Cambodia,2007,1.7492864,2.7473014
678,Cambodia,2007,1.7492864,2.7473014
679,Cambodia,2007,1.7492864,2.7473014
680,Cambodia,2008,1.7449578,2.7693697
681,Cambodia,2008,1.7449578,2.7693697
682,Cambodia,2008,1.7449578,2.7693697
683,Cambodia,2008,1.7449578,2.7693697
684,Canada,1990,1.8467938,4.4310909
685,Canada,1990,1.8467938,4.4310909
686,Canada,1990,1.8467938,4.4310909
687,Canada,1990,1.8467938,4.4310909
688,Canada,1991,1.8459355,4.4159997
689,Canada,1991,1.8459355,4.4159997
690,Canada,1991,1.8459355,4.4159997
691,Canada,1991,1.8459355,4.4159997
692,Canada,1992,1.8476904,4.4144535
693,Canada,1992,1.8476904,4.4144535
694,Canada,1992,1.8476904,4.4144535
695,Canada,1992,1.8476904,4.4144535
696,Canada,1993,1.8456792,4.4197401
697,Canada,1993,1.8456792,4.4197401
698,Canada,1993,1.8456792,4.4197401
699,Canada,1993,1.8456792,4.4197401
700,Canada,1994,1.8374536,4.4359442
701,Canada,1994,1.8374536,4.4359442
702,Canada,1994,1.8374536,4.4359442
703,Canada,1994,1.8374536,4.4359442
704,Canada,1995,1.8326818,4.4443762
705,Canada,1995,1.8326818,4.4443762
706,Canada,1995,1.8326818,4.4443762
707,Canada,1995,1.8326818,4.4443762
708,Canada,1996,1.830083,4.4466722
709,Canada,1996,1.830083,4.4466722
710,Canada,1996,1.830083,4.4466722
711,Canada,1996,1.830083,4.4466722
712,Canada,1997,1.8365027,4.4600574
713,Canada,1997,1.8365027,4.4600574
714,Canada,1997,1.8365027,4.4600574
715,Canada,1997,1.8365027,4.4600574
716,Canada,1998,1.8325155,4.4737381
717,Canada,1998,1.8325155,4.4737381
718,Canada,1998,1.8325155,4.4737381
719,Canada,1998,1.8325155,4.4737381
720,Canada,1999,1.8302544,4.4935281
721,Canada,1999,1.8302544,4.4935281
722,Canada,1999,1.8302544,4.4935281
723,Canada,1999,1.8302544,4.4935281
724,Canada,2000,1.8378159,4.5118464
725,Canada,2000,1.8378159,4.5118464
726,Canada,2000,1.8378159,4.5118464
727,Canada,2000,1.8378159,4.5118464
728,Canada,2001,1.8320216,4.5151408
729,Canada,2001,1.8320216,4.5151408
730,Canada,2001,1.8320216,4.5151408
731,Canada,2001,1.8320216,4.5151408
732,Canada,2002,1.832222,4.5237635
733,Canada,2002,1.832222,4.5237635
734,Canada,2002,1.832222,4.5237635
735,Canada,2002,1.832222,4.5237635
736,Canada,2003,1.8311693,4.5275304
737,Canada,2003,1.8311693,4.5275304
738,Canada,2003,1.8311693,4.5275304
739,Canada,2003,1.8311693,4.5275304
740,Canada,2004,1.8341497,4.5365214
741,Canada,2004,1.8341497,4.5365214
742,Canada,2004,1.8341497,4.5365214
743,Canada,2004,1.8341497,4.5365214
744,Canada,2005,1.8359241,4.5451573
745,Canada,2005,1.8359241,4.5451573
746,Canada,2005,1.8359241,4.5451573
747,Canada,2005,1.8359241,4.5451573
748,Canada,2006,1.8348639,4.553787
749,Canada,2006,1.8348639,4.553787
750,Canada,2006,1.8348639,4.553787
751,Canada,2006,1.8348639,4.553787
752,Canada,2007,1.8421674,4.559026
753,Canada,2007,1.8421674,4.559026
754,Canada,2007,1.8421674,4.559026
755,Canada,2007,1.8421674,4.559026
756,Canada,2008,1.8426417,4.5573069
757,Canada,2008,1.8426417,4.5573069
758,Canada,2008,1.8426417,4.5573069
759,Canada,2008,1.8426417,4.5573069
760,Chile,1990,1.7408659,3.6150383
761,Chile,1990,1.7408659,3.6150383
762,Chile,1990,1.7408659,3.6150383
763,Chile,1990,1.7408659,3.6150383
764,Chile,1991,1.7378726,3.640442
765,Chile,1991,1.7378726,3.640442
766,Chile,1991,1.7378726,3.640442
767,Chile,1991,1.7378726,3.640442
768,Chile,1992,1.7372932,3.6827416
769,Chile,1992,1.7372932,3.6827416
770,Chile,1992,1.7372932,3.6827416
771,Chile,1992,1.7372932,3.6827416
772,Chile,1993,1.7369224,3.7041609
773,Chile,1993,1.7369224,3.7041609
774,Chile,1993,1.7369224,3.7041609
775,Chile,1993,1.7369224,3.7041609
776,Chile,1994,1.7367184,3.7206713
777,Chile,1994,1.7367184,3.7206713
778,Chile,1994,1.7367184,3.7206713
779,Chile,1994,1.7367184,3.7206713
780,Chile,1995,1.737786,3.7573973
781,Chile,1995,1.737786,3.7573973
782,Chile,1995,1.737786,3.7573973
783,Chile,1995,1.737786,3.7573973
784,Chile,1996,1.7403081,3.7818236
785,Chile,1996,1.7403081,3.7818236
786,Chile,1996,1.7403081,3.7818236
787,Chile,1996,1.7403081,3.7818236
788,Chile,1997,1.7424555,3.8034236
789,Chile,1997,1.7424555,3.8034236
790,Chile,1997,1.7424555,3.8034236
791,Chile,1997,1.7424555,3.8034236
792,Chile,1998,1.7394547,3.8114333
793,Chile,1998,1.7394547,3.8114333
794,Chile,1998,1.7394547,3.8114333
795,Chile,1998,1.7394547,3.8114333
796,Chile,1999,1.7391441,3.8025869
797,Chile,1999,1.7391441,3.8025869
798,Chile,1999,1.7391441,3.8025869
799,Chile,1999,1.7391441,3.8025869
800,Chile,2000,1.7364089,3.8163456
801,Chile,2000,1.7364089,3.8163456
802,Chile,2000,1.7364089,3.8163456
803,Chile,2000,1.7364089,3.8163456
804,Chile,2001,1.7277594,3.8254836
805,Chile,2001,1.7277594,3.8254836
806,Chile,2001,1.7277594,3.8254836
807,Chile,2001,1.7277594,3.8254836
808,Chile,2002,1.7287255,3.8298175
809,Chile,2002,1.7287255,3.8298175
810,Chile,2002,1.7287255,3.8298175
811,Chile,2002,1.7287255,3.8298175
812,Chile,2003,1.7243609,3.8418615
813,Chile,2003,1.7243609,3.8418615
814,Chile,2003,1.7243609,3.8418615
815,Chile,2003,1.7243609,3.8418615
816,Chile,2004,1.724874,3.862675
817,Chile,2004,1.724874,3.862675
818,Chile,2004,1.724874,3.862675
819,Chile,2004,1.724874,3.862675
820,Chile,2005,1.7259457,3.8816426
821,Chile,2005,1.7259457,3.8816426
822,Chile,2005,1.7259457,3.8816426
823,Chile,2005,1.7259457,3.8816426
824,Chile,2006,1.7258876,3.8959529
825,Chile,2006,1.7258876,3.8959529
826,Chile,2006,1.7258876,3.8959529
827,Chile,2006,1.7258876,3.8959529
828,Chile,2007,1.7265634,3.9135033
829,Chile,2007,1.7265634,3.9135033
830,Chile,2007,1.7265634,3.9135033
831,Chile,2007,1.7265634,3.9135033
832,Chile,2008,1.7262487,3.923364
833,Chile,2008,1.7262487,3.923364
834,Chile,2008,1.7262487,3.923364
835,Chile,2008,1.7262487,3.923364
836,China,1990,1.7592878,2.6656569
837,China,1990,1.7592878,2.6656569
838,China,1990,1.7592878,2.6656569
839,China,1990,1.7592878,2.6656569
840,China,1991,1.7585752,2.6979539
841,China,1991,1.7585752,2.6979539
842,China,1991,1.7585752,2.6979539
843,China,1991,1.7585752,2.6979539
844,China,1992,1.7580397,2.7502975
845,China,1992,1.7580397,2.7502975
846,China,1992,1.7580397,2.7502975
847,China,1992,1.7580397,2.7502975
848,China,1993,1.7582412,2.8022097
849,China,1993,1.7582412,2.8022097
850,China,1993,1.7582412,2.8022097
851,China,1993,1.7582412,2.8022097
852,China,1994,1.7572503,2.8507636
853,China,1994,1.7572503,2.8507636
854,China,1994,1.7572503,2.8507636
855,China,1994,1.7572503,2.8507636
856,China,1995,1.7576053,2.8909765
857,China,1995,1.7576053,2.8909765
858,China,1995,1.7576053,2.8909765
859,China,1995,1.7576053,2.8909765
860,China,1996,1.7576673,2.9278172
861,China,1996,1.7576673,2.9278172
862,China,1996,1.7576673,2.9278172
863,China,1996,1.7576673,2.9278172
864,China,1997,1.7547327,2.9619925
865,China,1997,1.7547327,2.9619925
866,China,1997,1.7547327,2.9619925
867,China,1997,1.7547327,2.9619925
868,China,1998,1.7511868,2.990444
869,China,1998,1.7511868,2.990444
870,China,1998,1.7511868,2.990444
871,China,1998,1.7511868,2.990444
872,China,1999,1.750345,3.0184959
873,China,1999,1.750345,3.0184959
874,China,1999,1.750345,3.0184959
875,China,1999,1.750345,3.0184959
876,China,2000,1.7475979,3.0501032
877,China,2000,1.7475979,3.0501032
878,China,2000,1.7475979,3.0501032
879,China,2000,1.7475979,3.0501032
880,China,2001,1.7457599,3.081577
881,China,2001,1.7457599,3.081577
882,China,2001,1.7457599,3.081577
883,China,2001,1.7457599,3.081577
884,China,2002,1.7438815,3.116492
885,China,2002,1.7438815,3.116492
886,China,2002,1.7438815,3.116492
887,China,2002,1.7438815,3.116492
888,China,2003,1.7455313,3.1551796
889,China,2003,1.7455313,3.1551796
890,China,2003,1.7455313,3.1551796
891,China,2003,1.7455313,3.1551796
892,China,2004,1.7467217,3.1943875
893,China,2004,1.7467217,3.1943875
894,China,2004,1.7467217,3.1943875
895,China,2004,1.7467217,3.1943875
896,China,2005,1.7486309,3.2383285
897,China,2005,1.7486309,3.2383285
898,China,2005,1.7486309,3.2383285
899,China,2005,1.7486309,3.2383285
900,China,2006,1.7495845,3.2878274
901,China,2006,1.7495845,3.2878274
902,China,2006,1.7495845,3.2878274
903,China,2006,1.7495845,3.2878274
904,China,2007,1.7511677,3.3432253
905,China,2007,1.7511677,3.3432253
906,China,2007,1.7511677,3.3432253
907,China,2007,1.7511677,3.3432253
908,China,2008,1.7539082,3.3808106
909,China,2008,1.7539082,3.3808106
910,China,2008,1.7539082,3.3808106
911,China,2008,1.7539082,3.3808106
912,Colombia,1990,1.7655191,3.4521647
913,Colombia,1990,1.7655191,3.4521647
914,Colombia,1990,1.7655191,3.4521647
915,Colombia,1990,1.7655191,3.4521647
916,Colombia,1991,1.763633,3.4535454
917,Colombia,1991,1.763633,3.4535454
918,Colombia,1991,1.763633,3.4535454
919,Colombia,1991,1.763633,3.4535454
920,Colombia,1992,1.7637207,3.4666242
921,Colombia,1992,1.7637207,3.4666242
922,Colombia,1992,1.7637207,3.4666242
923,Colombia,1992,1.7637207,3.4666242
924,Colombia,1993,1.7636404,3.4686691
925,Colombia,1993,1.7636404,3.4686691
926,Colombia,1993,1.7636404,3.4686691
927,Colombia,1993,1.7636404,3.4686691
928,Colombia,1994,1.7632548,3.4853086
929,Colombia,1994,1.7632548,3.4853086
930,Colombia,1994,1.7632548,3.4853086
931,Colombia,1994,1.7632548,3.4853086
932,Colombia,1995,1.7590503,3.4994443
933,Colombia,1995,1.7590503,3.4994443
934,Colombia,1995,1.7590503,3.4994443
935,Colombia,1995,1.7590503,3.4994443
936,Colombia,1996,1.7567627,3.500489
937,Colombia,1996,1.7567627,3.500489
938,Colombia,1996,1.7567627,3.500489
939,Colombia,1996,1.7567627,3.500489
940,Colombia,1997,1.7557336,3.5074464
941,Colombia,1997,1.7557336,3.5074464
942,Colombia,1997,1.7557336,3.5074464
943,Colombia,1997,1.7557336,3.5074464
944,Colombia,1998,1.7533662,3.502341
945,Colombia,1998,1.7533662,3.502341
946,Colombia,1998,1.7533662,3.502341
947,Colombia,1998,1.7533662,3.502341
948,Colombia,1999,1.7464644,3.4762522
949,Colombia,1999,1.7464644,3.4762522
950,Colombia,1999,1.7464644,3.4762522
951,Colombia,1999,1.7464644,3.4762522
952,Colombia,2000,1.7445654,3.4877487
953,Colombia,2000,1.7445654,3.4877487
954,Colombia,2000,1.7445654,3.4877487
955,Colombia,2000,1.7445654,3.4877487
956,Colombia,2001,1.7424927,3.4878428
957,Colombia,2001,1.7424927,3.4878428
958,Colombia,2001,1.7424927,3.4878428
959,Colombia,2001,1.7424927,3.4878428
960,Colombia,2002,1.7411601,3.4915979
961,Colombia,2002,1.7411601,3.4915979
962,Colombia,2002,1.7411601,3.4915979
963,Colombia,2002,1.7411601,3.4915979
964,Colombia,2003,1.7397208,3.5014347
965,Colombia,2003,1.7397208,3.5014347
966,Colombia,2003,1.7397208,3.5014347
967,Colombia,2003,1.7397208,3.5014347
968,Colombia,2004,1.737397,3.5172523
969,Colombia,2004,1.737397,3.5172523
970,Colombia,2004,1.737397,3.5172523
971,Colombia,2004,1.737397,3.5172523
972,Colombia,2005,1.7375435,3.5305742
973,Colombia,2005,1.7375435,3.5305742
974,Colombia,2005,1.7375435,3.5305742
975,Colombia,2005,1.7375435,3.5305742
976,Colombia,2006,1.7373955,3.5521675
977,Colombia,2006,1.7373955,3.5521675
978,Colombia,2006,1.7373955,3.5521675
979,Colombia,2006,1.7373955,3.5521675
980,Colombia,2007,1.7364626,3.5746876
981,Colombia,2007,1.7364626,3.5746876
982,Colombia,2007,1.7364626,3.5746876
983,Colombia,2007,1.7364626,3.5746876
984,Colombia,2008,1.7349435,3.5834816
985,Colombia,2008,1.7349435,3.5834816
986,Colombia,2008,1.7349435,3.5834816
987,Colombia,2008,1.7349435,3.5834816
988,Costa  Rica,1990,1.7171963,3.5035427
989,Costa  Rica,1990,1.7171963,3.5035427
990,Costa  Rica,1990,1.7171963,3.5035427
991,Costa  Rica,1990,1.7171963,3.5035427
992,Costa  Rica,1991,1.7161818,3.5037834
993,Costa  Rica,1991,1.7161818,3.5037834
994,Costa  Rica,1991,1.7161818,3.5037834
995,Costa  Rica,1991,1.7161818,3.5037834
996,Costa  Rica,1992,1.7155165,3.5312673
997,Costa  Rica,1992,1.7155165,3.5312673
998,Costa  Rica,1992,1.7155165,3.5312673
999,Costa  Rica,1992,1.7155165,3.5312673
1000,Costa  Rica,1993,1.7152722,3.5518783
1001,Costa  Rica,1993,1.7152722,3.5518783
1002,Costa  Rica,1993,1.7152722,3.5518783
1003,Costa  Rica,1993,1.7152722,3.5518783
1004,Costa  Rica,1994,1.7195808,3.5614209
1005,Costa  Rica,1994,1.7195808,3.5614209
1006,Costa  Rica,1994,1.7195808,3.5614209
1007,Costa  Rica,1994,1.7195808,3.5614209
1008,Costa  Rica,1995,1.7162542,3.567427
1009,Costa  Rica,1995,1.7162542,3.567427
1010,Costa  Rica,1995,1.7162542,3.567427
1011,Costa  Rica,1995,1.7162542,3.567427
1012,Costa  Rica,1996,1.7143167,3.5603596
1013,Costa  Rica,1996,1.7143167,3.5603596
1014,Costa  Rica,1996,1.7143167,3.5603596
1015,Costa  Rica,1996,1.7143167,3.5603596
1016,Costa  Rica,1997,1.7151774,3.5729427
1017,Costa  Rica,1997,1.7151774,3.5729427
1018,Costa  Rica,1997,1.7151774,3.5729427
1019,Costa  Rica,1997,1.7151774,3.5729427
1020,Costa  Rica,1998,1.7154122,3.5971104
1021,Costa  Rica,1998,1.7154122,3.5971104
1022,Costa  Rica,1998,1.7154122,3.5971104
1023,Costa  Rica,1998,1.7154122,3.5971104
1024,Costa  Rica,1999,1.7167655,3.6209985
1025,Costa  Rica,1999,1.7167655,3.6209985
1026,Costa  Rica,1999,1.7167655,3.6209985
1027,Costa  Rica,1999,1.7167655,3.6209985
1028,Costa  Rica,2000,1.7144078,3.6189301
1029,Costa  Rica,2000,1.7144078,3.6189301
1030,Costa  Rica,2000,1.7144078,3.6189301
1031,Costa  Rica,2000,1.7144078,3.6189301
1032,Costa  Rica,2001,1.7142959,3.6144049
1033,Costa  Rica,2001,1.7142959,3.6144049
1034,Costa  Rica,2001,1.7142959,3.6144049
1035,Costa  Rica,2001,1.7142959,3.6144049
1036,Costa  Rica,2002,1.7182449,3.6182206
1037,Costa  Rica,2002,1.7182449,3.6182206
1038,Costa  Rica,2002,1.7182449,3.6182206
1039,Costa  Rica,2002,1.7182449,3.6182206
1040,Costa  Rica,2003,1.7149723,3.6370562
1041,Costa  Rica,2003,1.7149723,3.6370562
1042,Costa  Rica,2003,1.7149723,3.6370562
1043,Costa  Rica,2003,1.7149723,3.6370562
1044,Costa  Rica,2004,1.7155999,3.6474126
1045,Costa  Rica,2004,1.7155999,3.6474126
1046,Costa  Rica,2004,1.7155999,3.6474126
1047,Costa  Rica,2004,1.7155999,3.6474126
1048,Costa  Rica,2005,1.7139863,3.6647702
1049,Costa  Rica,2005,1.7139863,3.6647702
1050,Costa  Rica,2005,1.7139863,3.6647702
1051,Costa  Rica,2005,1.7139863,3.6647702
1052,Costa  Rica,2006,1.7133667,3.6941035
1053,Costa  Rica,2006,1.7133667,3.6941035
1054,Costa  Rica,2006,1.7133667,3.6941035
1055,Costa  Rica,2006,1.7133667,3.6941035
1056,Costa  Rica,2007,1.7128765,3.7203294
1057,Costa  Rica,2007,1.7128765,3.7203294
1058,Costa  Rica,2007,1.7128765,3.7203294
1059,Costa  Rica,2007,1.7128765,3.7203294
1060,Costa  Rica,2008,1.7122502,3.7253244
1061,Costa  Rica,2008,1.7122502,3.7253244
1062,Costa  Rica,2008,1.7122502,3.7253244
1063,Costa  Rica,2008,1.7122502,3.7253244
1064,Denmark,1990,1.8187866,4.561624
1065,Denmark,1990,1.8187866,4.561624
1066,Denmark,1990,1.8187866,4.561624
1067,Denmark,1990,1.8187866,4.561624
1068,Denmark,1991,1.8249841,4.5661082
1069,Denmark,1991,1.8249841,4.5661082
1070,Denmark,1991,1.8249841,4.5661082
1071,Denmark,1991,1.8249841,4.5661082
1072,Denmark,1992,1.8174719,4.5731678
1073,Denmark,1992,1.8174719,4.5731678
1074,Denmark,1992,1.8174719,4.5731678
1075,Denmark,1992,1.8174719,4.5731678
1076,Denmark,1993,1.8207257,4.5713315
1077,Denmark,1993,1.8207257,4.5713315
1078,Denmark,1993,1.8207257,4.5713315
1079,Denmark,1993,1.8207257,4.5713315
1080,Denmark,1994,1.8198878,4.5932219
1081,Denmark,1994,1.8198878,4.5932219
1082,Denmark,1994,1.8198878,4.5932219
1083,Denmark,1994,1.8198878,4.5932219
1084,Denmark,1995,1.8174757,4.6040713
1085,Denmark,1995,1.8174757,4.6040713
1086,Denmark,1995,1.8174757,4.6040713
1087,Denmark,1995,1.8174757,4.6040713
1088,Denmark,1996,1.8226637,4.6137525
1089,Denmark,1996,1.8226637,4.6137525
1090,Denmark,1996,1.8226637,4.6137525
1091,Denmark,1996,1.8226637,4.6137525
1092,Denmark,1997,1.8104947,4.625621
1093,Denmark,1997,1.8104947,4.625621
1094,Denmark,1997,1.8104947,4.625621
1095,Denmark,1997,1.8104947,4.625621
1096,Denmark,1998,1.8089567,4.6333266
1097,Denmark,1998,1.8089567,4.6333266
1098,Denmark,1998,1.8089567,4.6333266
1099,Denmark,1998,1.8089567,4.6333266
1100,Denmark,1999,1.805072,4.6428695
1101,Denmark,1999,1.805072,4.6428695
1102,Denmark,1999,1.805072,4.6428695
1103,Denmark,1999,1.805072,4.6428695
1104,Denmark,2000,1.796814,4.6564785
1105,Denmark,2000,1.796814,4.6564785
1106,Denmark,2000,1.796814,4.6564785
1107,Denmark,2000,1.796814,4.6564785
1108,Denmark,2001,1.7951928,4.6579727
1109,Denmark,2001,1.7951928,4.6579727
1110,Denmark,2001,1.7951928,4.6579727
1111,Denmark,2001,1.7951928,4.6579727
1112,Denmark,2002,1.796764,4.6586036
1113,Denmark,2002,1.796764,4.6586036
1114,Denmark,2002,1.796764,4.6586036
1115,Denmark,2002,1.796764,4.6586036
1116,Denmark,2003,1.8008441,4.6590861
1117,Denmark,2003,1.8008441,4.6590861
1118,Denmark,2003,1.8008441,4.6590861
1119,Denmark,2003,1.8008441,4.6590861
1120,Denmark,2004,1.8041923,4.6678244
1121,Denmark,2004,1.8041923,4.6678244
1122,Denmark,2004,1.8041923,4.6678244
1123,Denmark,2004,1.8041923,4.6678244
1124,Denmark,2005,1.797989,4.6771194
1125,Denmark,2005,1.797989,4.6771194
1126,Denmark,2005,1.797989,4.6771194
1127,Denmark,2005,1.797989,4.6771194
1128,Denmark,2006,1.8018511,4.6901905
1129,Denmark,2006,1.8018511,4.6901905
1130,Denmark,2006,1.8018511,4.6901905
1131,Denmark,2006,1.8018511,4.6901905
1132,Denmark,2007,1.7987753,4.6950867
1133,Denmark,2007,1.7987753,4.6950867
1134,Denmark,2007,1.7987753,4.6950867
1135,Denmark,2007,1.7987753,4.6950867
1136,Denmark,2008,1.7943486,4.6891173
1137,Denmark,2008,1.7943486,4.6891173
1138,Denmark,2008,1.7943486,4.6891173
1139,Denmark,2008,1.7943486,4.6891173
1140,Ecuador,1990,1.759061,3.4228692
1141,Ecuador,1990,1.759061,3.4228692
1142,Ecuador,1990,1.759061,3.4228692
1143,Ecuador,1990,1.759061,3.4228692
1144,Ecuador,1991,1.7553765,3.431066
1145,Ecuador,1991,1.7553765,3.431066
1146,Ecuador,1991,1.7553765,3.431066
1147,Ecuador,1991,1.7553765,3.431066
1148,Ecuador,1992,1.7561016,3.4303079
1149,Ecuador,1992,1.7561016,3.4303079
1150,Ecuador,1992,1.7561016,3.4303079
1151,Ecuador,1992,1.7561016,3.4303079
1152,Ecuador,1993,1.7557226,3.4291428
1153,Ecuador,1993,1.7557226,3.4291428
1154,Ecuador,1993,1.7557226,3.4291428
1155,Ecuador,1993,1.7557226,3.4291428
1156,Ecuador,1994,1.7451428,3.4377738
1157,Ecuador,1994,1.7451428,3.4377738
1158,Ecuador,1994,1.7451428,3.4377738
1159,Ecuador,1994,1.7451428,3.4377738
1160,Ecuador,1995,1.7489197,3.4381242
1161,Ecuador,1995,1.7489197,3.4381242
1162,Ecuador,1995,1.7489197,3.4381242
1163,Ecuador,1995,1.7489197,3.4381242
1164,Ecuador,1996,1.746298,3.4364152
1165,Ecuador,1996,1.746298,3.4364152
1166,Ecuador,1996,1.746298,3.4364152
1167,Ecuador,1996,1.746298,3.4364152
1168,Ecuador,1997,1.7398058,3.4458104
1169,Ecuador,1997,1.7398058,3.4458104
1170,Ecuador,1997,1.7398058,3.4458104
1171,Ecuador,1997,1.7398058,3.4458104
1172,Ecuador,1998,1.7412558,3.4509108
1173,Ecuador,1998,1.7412558,3.4509108
1174,Ecuador,1998,1.7412558,3.4509108
1175,Ecuador,1998,1.7412558,3.4509108
1176,Ecuador,1999,1.7350511,3.4210935
1177,Ecuador,1999,1.7350511,3.4210935
1178,Ecuador,1999,1.7350511,3.4210935
1179,Ecuador,1999,1.7350511,3.4210935
1180,Ecuador,2000,1.7317608,3.4171971
1181,Ecuador,2000,1.7317608,3.4171971
1182,Ecuador,2000,1.7317608,3.4171971
1183,Ecuador,2000,1.7317608,3.4171971
1184,Ecuador,2001,1.734111,3.4257934
1185,Ecuador,2001,1.734111,3.4257934
1186,Ecuador,2001,1.734111,3.4257934
1187,Ecuador,2001,1.734111,3.4257934
1188,Ecuador,2002,1.7340468,3.4348453
1189,Ecuador,2002,1.7340468,3.4348453
1190,Ecuador,2002,1.7340468,3.4348453
1191,Ecuador,2002,1.7340468,3.4348453
1192,Ecuador,2003,1.7315234,3.4382665
1193,Ecuador,2003,1.7315234,3.4382665
1194,Ecuador,2003,1.7315234,3.4382665
1195,Ecuador,2003,1.7315234,3.4382665
1196,Ecuador,2004,1.7337492,3.4644611
1197,Ecuador,2004,1.7337492,3.4644611
1198,Ecuador,2004,1.7337492,3.4644611
1199,Ecuador,2004,1.7337492,3.4644611
1200,Ecuador,2005,1.7332798,3.4789634
1201,Ecuador,2005,1.7332798,3.4789634
1202,Ecuador,2005,1.7332798,3.4789634
